dep_id	fips	quad	huc
10247355	f35025	q33104NWC1	h13070007
10247356	f32027	q41118SWC3	h16060001
10247357	f35003	q35108SWC4	h13020208
10247358	f32023	q39116SWD1	h16060012
10247359	f32023	q39118NWH4	h16060003
10247360	f35015	q33106NEG2	h13060011
10247361	f32027	q41120SWH1	h16050104
10247362	f32029	q40120SWC2	h16050202
10247363	f35025	q33104NWC2	h13060011
10247364	f35007	q37106NWF4	h11080002
10247365	f32023	q39118SEG4	h16060012
10247366	f35015	q33106SEE4	h13060011
10247367	f35017	q33110NEA2	h15040002
10247368	f35025	q34104NWD4	h12080001
10247369	f32027	q41120SEH2	h16060001
10247370	f35025	q34104SWG1	h12080001
10247371	f32027	q41118NWB4	h16040108
10247372	f35006	q36108SWA4	h13020206
10247373	f35025	q33104NWF3	h13070007
10247374	f32027	q41120SEC3	h16050104
10247375	f33009	q44072NWA3	h01080104
10247376	f35017	q33110NEG3	h13030202
10247377	f35023	q33110SEB2	h15040003
10247378	f35003	q35110SEA3	h15020003
10247379	f32027	q41120SWF4	h16050103
10247380	f32027	q41118SWD2	h16060001
10247381	f32027	q41120SEC4	h16040108
10247382	f32029	q40120SWC2	h16050202
10247383	f33015	q44072SEB4	h01060003
10247384	f35017	q33110NEE1	h15040002
10247385	f32033	q40116SWD2	h16060006
10247386	f35025	q34104SWD2	h12080001
10247387	f32027	q41120SEG1	h16060001
10247388	f35017	q33110NEE4	h13030202
10247389	f34041	q41076NWH2	h02040105
10247390	f35007	q37106NED3	h11080001
10247391	f32031	q41120NWE2	h16040203
10247392	f34027	q41076NED2	h02030105
10247393	f35015	q33106SEC4	h13060011
10247394	f35001	q36108SEE3	h13020201
10247395	f32029	q40120SWC2	h16050202
10247396	f35025	q34104NWE4	h12080001
10247397	f32023	q39116SWH2	h15010011
10247398	f32009	q39118SWD2	h16060003
10247399	f35005	q34106NEE4	h13060007
10247400	f33005	q44074SEF3	h01080104
10247401	f32510	q40120SWB3	h16050201
10247402	f32027	q41120SEF2	h16040108
10247403	f35025	q33104SWH3	h13070007
10247404	f32033	q40116SED1	h16060008
10247405	f35025	q33104SWG1	h13070007
10247406	f35025	q34104SWD1	h12080001
10247407	f35017	q33110NEG2	h13030202
10247408	f32023	q39118NWD3	h16060003
10247409	f32027	q41120SWF3	h16050103
10247410	f32031	q41120SWE1	h16040203
10247411	f32033	q40116SEA2	h16060008
10247412	f32027	q41120SEE4	h16040108
10247413	f32023	q38118SEG3	h16060014
10247414	f34007	q40076NEA3	h02040302
10247415	f35003	q34110SEB2	h15040004
10247416	f33015	q43072NEA1	h01060003
10247417	f32031	q40120NWF1	h16050103
10247418	f32023	q39118SWE1	h16060003
10247419	f35013	q33108SEC2	h13030102
10247420	f35006	q36108SWF3	h13020207
10247421	f32033	q40116NWH3	h16060007
10247422	f32027	q41120NEE3	h16040108
10247423	f32027	q41118NWF3	h16060001
10247424	f35017	q33110NEG2	h13030202
10247425	f35007	q37106NWF4	h11080002
10247426	f35007	q37106NWG3	h11080002
10247427	f32023	q39118NWB1	h16060003
10247428	f35005	q34106NEE4	h13060007
10247429	f35023	q33110NEC4	h15040003
10247430	f35025	q33104NWG1	h12080003
10247431	f33019	q44074NEH4	h01080104
10247432	f32033	q40116NED3	h16060008
10247433	f32027	q41120SWF1	h16050103
10247434	f34035	q41076NED2	h02030105
10247435	f32023	q39118SEG4	h16060012
10247436	f32019	q40120SWC2	h16050202
10247437	f33005	q43074NEF1	h01080201
10247438	f32033	q40116SEA4	h16060008
10247439	f35023	q32110NEG2	h13030201
10247440	f32023	q39118SEG4	h16060012
10247441	f35025	q33104NWG4	h13070007
10247442	f35025	q33104SWG3	h13070007
10247443	f35051	q33108NWF3	h13030102
10247444	f35023	q33110NEC4	h15040002
10247445	f35025	q33104NWH3	h12080003
10247446	f32027	q41120SEG2	h16050203
10247447	f35025	q33104SWD3	h13070007
10247448	f32001	q40120NED1	h16050203
10247449	f32023	q39118NEE4	h16060012
10247450	f35007	q37106NEG2	h11040001
10247451	f34037	q42076SEE3	h02020007
10247452	f35025	q33104NWD1	h12080003
10247453	f35003	q34110SEB1	h15040004
10247454	f35015	q33106SEC3	h13060011
10247455	f32023	q39116SWG2	h15010011
10247456	f35017	q33110NEG2	h13030202
10247457	f32023	q39118NEA4	h16060011
10247458	f35017	q34110SED4	h15040001
10247459	f33013	q44072SWE4	h01070002
10247460	f32023	q39118NWH4	h16060011
10247461	f35009	q35104NWG2	h11120101
10247462	f35023	q33110NEA4	h15040002
10247463	f35025	q33104SWF4	h13070007
10247464	f35017	q33110NEG2	h13030202
10247465	f32023	q39118NWD4	h16060003
10247466	f33009	q44072NWA3	h01070001
10247467	f35015	q33106NEH2	h13060011
10247468	f32031	q40120NWA2	h18080003
10247469	f32027	q41120SED3	h16040108
10247470	f35017	q33110NEG1	h13030202
10247471	f33009	q44072NWA3	h01080104
10247472	f32033	q40116SWD2	h16060006
10247473	f33013	q44072SWD3	h01070002
10247474	f32027	q41120SWF1	h16050103
10247475	f32027	q41118NWC2	h16040108
10247476	f32023	q38116NWA3	h16060012
10247477	f35023	q32110NEC2	h15040003
10247478	f34031	q42076SEF4	h02030103
10247479	f33005	q44074SEF3	h01080104
10247480	f32023	q40118SWG4	h16060004
10247481	f35013	q33108SED1	h13050003
10247482	f32023	q39118NWA2	h16060002
10247483	f32023	q39118NEA3	h16060011
10247484	f33009	q44072NWA3	h01070001
10247485	f35017	q33110NEF4	h13030202
10247486	f32033	q40116SEB4	h16060008
10247487	f35003	q34110SEB2	h15040004
10247488	f35025	q33104SWC3	h13070007
10247489	f35017	q33110NEE4	h13030202
10247490	f35025	q33104SWG4	h13070007
10247491	f35005	q34106NEE4	h13060007
10247492	f35017	q33110NEB3	h15040002
10247493	f35013	q33108SED1	h13030103
10247494	f32031	q40120NWC4	h16050102
10247495	f32023	q39118NWF1	h16060004
10247496	f35017	q34110SEE4	h15040001
10247497	f35005	q34106NEH3	h13060003
10247498	f32023	q37118NEB1	h18090202
10247499	f35025	q33104NWC2	h13060011
10247500	f32033	q40116SEA2	h16060008
10247501	f34041	q41076NWH3	h02040105
10247502	f32023	q39118SEE2	h16060012
10247503	f35025	q33104NWG1	h12080003
10247504	f35025	q33104NWH1	h12080003
10247505	f33015	q44072SWG4	h01060003
10247506	f35025	q33104SWC4	h13070001
10247507	f34027	q41076NEE1	h02030103
10247508	f34007	q40076NEB3	h02040302
10247509	f35025	q33104NWF1	h12080003
10247510	f32033	q39116NEG1	h16020301
10247511	f32027	q41120SEC2	h16050104
10247512	f32027	q41120SEB2	h16050104
10247513	f32027	q41120SEG4	h16050203
10247514	f32033	q39116NWF2	h16060012
10247515	f35015	q33104SWB4	h13070001
10247516	f35013	q33108SEB1	h13030102
10247517	f35015	q33104SWC3	h13070001
10247518	f32033	q40116NED3	h16060008
10247519	f32031	q40120NWB3	h18080003
10247520	f32027	q41120SEF4	h16040108
10247521	f35023	q33110SEB2	h15040003
10247522	f35025	q33104SWD2	h13070007
10247523	f33019	q44074SEF3	h01080104
10247524	f32027	q41120SEF3	h16040108
10247525	f35023	q33110SED2	h15040003
10247526	f32027	q41118NWB3	h16040108
10247527	f33009	q44072NWA3	h01070001
10247528	f32027	q41120SEB3	h16050104
10247529	f32023	q38118NEE1	h16060011
10247530	f35021	q36104NWA3	h11080007
10247531	f32033	q40116SWH2	h15010011
10247532	f32023	q39118NEB1	h16060005
10247533	f35023	q33110NEC4	h15040003
10247534	f35005	q34106NEE4	h13060007
10247535	f35017	q33108NWB2	h13030202
10247536	f32027	q41120NEA3	h16040202
10247537	f35003	q34110SEB1	h15040004
10247538	f35001	q35108NEF1	h13050001
10247540	f32027	q41120NED3	h16040202
10247541	f32023	q39116SWH1	h15010011
10247542	f34027	q41076NEB2	h02040105
10247543	f32027	q41118NWC4	h16040108
10247544	f32027	q41120SEB1	h16050104
10247545	f35025	q34104SWE1	h12080001
10247546	f32031	q40120NWF1	h16050103
10247547	f35011	q35106SEF1	h13060003
10247548	f35015	q33104NWB2	h13060011
10247549	f32029	q40120SWC2	h16050202
10247550	f32033	q40116NEC2	h16060008
10247551	f32023	q39118NWD2	h16060003
10247552	f33005	q44074SEF4	h01080201
10247553	f35017	q33110NEH2	h13030202
10247554	f34019	q41076NWH3	h02030105
10247555	f34005	q41076SEB4	h02040202
10247556	f35015	q33104NWA1	h13060011
10247557	f32027	q41120NEE3	h16040108
10247558	f32031	q40120NWE1	h16050103
10247559	f32027	q41120NEB4	h16050104
10247560	f32027	q41120SEH2	h16060001
10247561	f32031	q40120NWF1	h16050103
10247562	f32031	q40120NWA4	h18080003
10247563	f35017	q33110NEF2	h13030202
10247564	f32027	q41120NEB4	h16040202
10247565	f32027	q41120SWH1	h16050104
10247566	f32023	q39118NWA2	h16060002
10247567	f32023	q37118NEC1	h18090202
10247568	f35007	q37106SWF1	h11080002
10247569	f35023	q33110SEB2	h15040003
10247570	f32027	q41120SWG3	h16050103
10247571	f33009	q44072NWA2	h01070001
10247572	f32027	q41120SEE1	h16040108
10247573	f32033	q40116SWD3	h16060012
10247574	f33009	q44072NWA4	h01070001
10247575	f35017	q33110NEF3	h13030202
10247576	f33009	q45074SEH2	h01080101
10247577	f32023	q39118NEA1	h16060004
10247578	f35025	q33104SWG2	h13070007
10247579	f33009	q44072NWA3	h01070001
10247580	f33005	q44074SEE4	h01080104
10247581	f32033	q40116SWH2	h15010011
10247582	f35006	q36108SWC4	h13020207
10247583	f35003	q34110SEB1	h15040004
10247584	f32023	q38118NWG3	h16060011
10247585	f34027	q41076NEB2	h02030105
10247586	f32033	q40116SWD3	h16060006
10247587	f35015	q33104NWA2	h13060011
10247588	f33007	q45072NWD4	h01080101
10247589	f32031	q40120NWF3	h16050103
10247590	f35015	q33104SWC4	h13070001
10247591	f32033	q40116SWD3	h16060006
10247592	f35019	q35106NEC1	h13060001
10247593	f35017	q33110NED3	h15040002
10247594	f32023	q39116NWE3	h16060012
10247595	f35023	q33110SEC2	h15040003
10247596	f33005	q43074NEH2	h01080201
10247597	f32023	q40118SWD4	h16060002
10247598	f35013	q33108SED4	h13030102
10247599	f32031	q40120SWB2	h16050102
10247600	f32027	q41118SWD4	h16060001
10247601	f35003	q35110SEA3	h15020003
10247602	f35025	q33104NWG4	h13070007
10247603	f32023	q39118NWB1	h16060002
10247604	f32023	q38118NEC4	h16060013
10247605	f32031	q40120NWB4	h16050102
10247606	f32031	q42120SWD1	h16040203
10247607	f33011	q43072NWD1	h01070002
10247608	f35017	q33110NEH2	h13030202
10247609	f33017	q44072SWH2	h01060003
10247610	f35003	q34110SEB1	h15040004
10247611	f35025	q33104SWF4	h13070007
10247612	f33019	q44074SEH1	h01080104
10247613	f35007	q37106SEG2	h11080003
10247614	f35017	q34110SEG3	h15040001
10247615	f35017	q33110NEC3	h15040002
10247616	f33015	q44072SWG4	h01060003
10247617	f32033	q40116SEC4	h16060008
10247618	f33015	q44072SWG4	h01060003
10247619	f35023	q32110NEA1	h15040006
10247620	f33009	q44072NWA3	h01070001
10247621	f32023	q39118NWA1	h16060002
10247622	f32023	q38116NWA3	h16060012
10247623	f32027	q41120SEG2	h16050203
10247624	f35005	q34106SEE2	h13060007
10247625	f35015	q33104SWA4	h13060011
10247626	f35017	q33110NEG3	h13030202
10247627	f35023	q33110SEB2	h15040003
10247628	f32023	q38118SEB4	h18090202
10247629	f33005	q43074NEG2	h01080201
10247630	f32027	q41120SEH2	h16060001
10247631	f32023	q39118NWH3	h16060004
10247632	f32027	q41120SWH3	h16050104
10247633	f33015	q43072NEA1	h01060003
10247634	f32033	q40116SEE4	h16060008
10247635	f35025	q34104SWE1	h12080001
10247636	f32027	q41120SEH4	h16060001
10247637	f35017	q33110NEF3	h15040002
10247638	f32027	q41118SWE3	h16060001
10247639	f32023	q39118NWH3	h16060004
10247640	f35003	q34110SEB2	h15040004
10247641	f32023	q39118NWF1	h16060004
10247642	f32023	q39118NWD1	h16040107
10247643	f35025	q33104SWG4	h13070007
10247644	f35013	q33108SED1	h13050003
10247645	f35015	q33106SEF1	h13060011
10247646	f35003	q34108SWC1	h13020211
10247647	f35003	q34110SEB2	h15040004
10247648	f33005	q44074SEF3	h01080104
10247649	f35017	q33110NEE4	h13030202
10247650	f35015	q33104NWA1	h13060011
10247651	f33009	q44072NWA3	h01070001
10247652	f32027	q41120NEG2	h16040108
10247653	f35006	q35108NWG1	h13020207
10247654	f34029	q41076SEF4	h02040301
10247655	f33007	q45072SWG1	h01040001
10247656	f35009	q35104NWG2	h11120101
10247657	f35017	q33110NEF2	h13030202
10247658	f32023	q37118NEB1	h18090202
10247659	f35015	q33104NWA1	h13060011
10247660	f35006	q36108SWB2	h13020207
10247661	f32023	q38118SED4	h18090202
10247662	f35023	q33110SEA2	h15040003
10247663	f32033	q40116SWC3	h16060012
10247664	f32027	q41120NEB4	h16050104
10247665	f35017	q33110NEG2	h13030202
10247666	f35025	q33104NWC3	h13060011
10247667	f35023	q33110SEB2	h15040003
10247668	f33009	q44072NWB2	h01070001
10247669	f32033	q40116NEA1	h16060008
10247670	f35025	q33104NWB2	h13060011
10247671	f34015	q40076NWH4	h02040206
10247672	f32031	q41120NWF3	h16040202
10247673	f32027	q41120NEG4	h16060001
10247674	f35017	q33108NWB2	h13030202
10247675	f32001	q41120SEH4	h16060001
10247676	f32031	q40120NWF4	h16050102
10247677	f34027	q41076NEB2	h02030105
10247678	f35006	q36108SWF3	h13020207
10247679	f32510	q40120SWC3	h16050202
10247680	f35017	q33110NED1	h15040002
10247681	f35007	q37106NEF2	h11080001
10247682	f35019	q35106NWH3	h13060003
10247683	f35023	q32110NEG2	h13030201
10247684	f35006	q36110SEH4	h13020206
10247685	f35013	q33108SED1	h13050003
10247686	f32023	q38118NEC4	h16060013
10247687	f35025	q33104NWF4	h13070007
10247688	f35011	q35106SEG1	h13060003
10247689	f35003	q34110SEB2	h15040004
10247690	f32033	q40116SEA2	h16060008
10247691	f32023	q37116SWA1	h16060015
10247692	f35025	q34104SWH1	h12080001
10247693	f33009	q45074SEH3	h01080101
10247694	f32027	q41120SEC2	h16050104
10247695	f32027	q41120SWH1	h16050104
10247696	f32023	q37118SEH1	h16060015
10247697	f32023	q39116SWD1	h16060012
10247698	f34027	q41076NED1	h02040105
10247699	f32027	q41118SWE3	h16060001
10247700	f35025	q34104NWD4	h12080001
10247701	f35003	q34110SEB1	h15040004
10247702	f32027	q41120NEC3	h16040202
10247703	f35025	q33104NWE1	h12080003
10247704	f35017	q33110NEE3	h15040002
10247705	f32027	q41120NEE3	h16040108
10247706	f35001	q36108SED4	h13020203
10247707	f32033	q40116SEC1	h16060008
10247708	f35015	q33104SWB3	h13070001
10247709	f35009	q35104NWF2	h11120101
10247710	f32033	q40116NWD1	h16060006
10247711	f32033	q39116NEF1	h16060008
10247712	f35007	q37106NED4	h11080001
10247713	f34023	q41076SEF1	h02030105
10247714	f33015	q43072NWG1	h01060003
10247715	f32023	q40118SWE4	h16040107
10247716	f32027	q41120NEA4	h16050104
10247717	f32027	q41120SED3	h16040108
10247718	f35025	q33104SWC3	h13070001
10247719	f32023	q39118NEA4	h16060011
10247720	f32031	q42120SWE3	h16040203
10247721	f35013	q33108SEC2	h13030102
10247722	f32015	q40118NWG3	h16040107
10247723	f35017	q33110NEF2	h13030202
10247724	f35006	q35110NEH1	h13020206
10247725	f32033	q40116NEA2	h16060008
10247726	f35017	q33110NEF4	h13030202
10247727	f37011	q37082SWA4	h03050101
10247728	f35039	q37108NEH4	h13020102
10247729	f36003	q43080SEG1	h04130002
10247730	f35053	q35108SWD4	h13020208
10247731	f35031	q36108SWB2	h13020207
10247732	f35049	q36108SEH1	h13020201
10247733	f37035	q36082NWH3	h03050101
10247734	f37035	q36082NWH3	h03050101
10247735	f35031	q36110NEF2	h14080106
10247736	f35039	q37108SEF4	h13020102
10247737	f35043	q36108NEC4	h13020202
10247738	f36071	q42076SEF1	h02020007
10247739	f35043	q36108NEA2	h13020204
10247740	f35035	q33106SWE4	h13050004
10247741	f36089	q45076NEB3	h04150306
10247742	f36117	q44078SWG3	h04140101
10247743	f35031	q36108SWB2	h13020207
10247744	f36001	q43074NWA3	h02020006
10247745	f35039	q37108SEG4	h13020102
10247746	f36071	q42076SEG2	h02030103
10247747	f36123	q43078NWG4	h04140201
10247748	f35051	q33108NWC1	h13030101
10247749	f36027	q42074NWD2	h01100005
10247750	f36019	q45074NWC4	h02010004
10247751	f35045	q37110SWH2	h14080106
10247752	f35037	q36104NWG4	h11090101
10247753	f35045	q37110NED3	h14080105
10247754	f37015	q36078NEB1	h03010107
10247755	f36029	q44080SEE4	h04120104
10247756	f35043	q36108NEC4	h13020202
10247757	f35043	q36108NEE2	h13020201
10247758	f35045	q37110NEG2	h14080105
10247759	f35059	q37104SWF1	h11090103
10247761	f35051	q33108NWC3	h13030202
10247762	f36115	q44074SWD1	h02010001
10247763	f35031	q36110NEF4	h15020006
10247764	f36109	q43078SEF1	h04140201
10247765	f35039	q37108SEE2	h13020102
10247766	f36027	q42074NWD3	h01100005
10247767	f35043	q37108SWF3	h14080103
10247768	f35053	q34108NEE1	h13020210
10247769	f36039	q43074SWA3	h02020006
10247770	f36013	q43080SWE4	h05010002
10247771	f35031	q36108SWC1	h13020205
10247772	f35039	q37108SEF2	h13020102
10247773	f35051	q34108SWB2	h13030101
10247774	f36089	q45076SWF2	h04150302
